DateTime,open,high,low,close,close_moving_avg,std,upper_bb,lower_bb
2025-01-02 12:36:00,2404680,2404950,2403505,2404200,2398973.0,4386.004775959259,2407745.0095519186,2390200.9904480814
2025-01-02 12:37:00,2404240,2405000,2404125,2404890,2399576.25,4325.1923823961115,2408226.6347647924,2390925.8652352076
2025-01-02 12:38:00,2404895,2405200,2404570,2404845,2400151.0,4216.666680535386,2408584.3333610706,2391717.6666389294
2025-01-02 12:39:00,2404895,2405645,2404515,2405030,2400700.0,4093.510268191595,2408887.020536383,2392512.979463617
2025-01-02 12:40:00,2405025,2405525,2404575,2405210,2401217.25,3969.101872093139,2409155.453744186,2393279.046255814
2025-01-02 12:41:00,2405325,2406140,2405110,2406115,2401753.75,3863.0353061182764,2409479.8206122364,2394027.6793877636
2025-01-02 12:42:00,2406115,2407115,2405965,2406735,2402339.25,3672.216910733098,2409683.6838214663,2394994.8161785337
2025-01-02 12:43:00,2406765,2406765,2405365,2405470,2402848.0,3334.2084202212277,2409516.4168404425,2396179.5831595575
2025-01-02 12:44:00,2405420,2405785,2404530,2405595,2403342.5,2927.6802834506498,2409197.8605669015,2397487.1394330985
2025-01-02 12:45:00,2405585,2405605,2404510,2405390,2403816.75,2375.6718024925653,2408568.093604985,2399065.406395015
2025-01-02 12:46:00,2405465,2405945,2404780,2405870,2404115.5,2227.6160847536266,2408570.732169507,2399660.267830493
2025-01-02 12:47:00,2405880,2406475,2405540,2405620,2404462.75,1842.9956128400677,2408148.7412256803,2400776.7587743197
2025-01-02 12:48:00,2405480,2405945,2404530,2404590,2404711.5,1447.5751957562525,2407606.6503915126,2401816.3496084874
2025-01-02 12:49:00,2404675,2405310,2404515,2405195,2404928.25,1130.303027604023,2407188.856055208,2402667.643944792
2025-01-02 12:50:00,2405175,2405975,2404815,2404855,2405093.0,807.5798803574522,2406708.159760715,2403477.840239285
2025-01-02 12:51:00,2404820,2404820,2404020,2404220,2405152.0,683.2284044386953,2406518.456808877,2403785.543191123
2025-01-02 12:52:00,2404165,2404305,2403625,2404055,2405063.0,705.1584368444381,2406473.3168736887,2403652.6831263113
2025-01-02 12:53:00,2404090,2405830,2403930,2405365,2405116.25,684.4146077221245,2406485.079215444,2403747.420784556
2025-01-02 12:54:00,2405365,2407200,2405300,2406940,2405243.25,774.2743206929136,2406791.798641386,2403694.701358614
2025-01-02 12:55:00,2406890,2407110,2406240,2406505,2405334.75,810.8531488177443,2406956.4562976356,2403713.0437023644
2025-01-02 12:56:00,2406560,2406810,2405495,2405520,2405400.75,766.1150714036858,2406932.9801428076,2403868.5198571924
2025-01-02 12:57:00,2405395,2405950,2404910,2405030,2405407.75,761.8303357878386,2406931.4106715755,2403884.0893284245
2025-01-02 12:58:00,2405190,2405995,2404705,2404830,2405407.0,762.4206602382899,2406931.8413204765,2403882.1586795235
2025-01-02 12:59:00,2404805,2405515,2404525,2405150,2405413.0,759.7651991865846,2406932.530398373,2403893.469601627
2025-01-02 13:00:00,2405045,2406190,2405045,2405475,2405426.25,758.3480575013583,2406942.9461150025,2403909.5538849975
2025-01-02 13:01:00,2405565,2405785,2404345,2405545,2405397.75,741.6277882577509,2406881.0055765156,2403914.4944234844
2025-01-02 13:02:00,2405685,2405825,2405030,2405270,2405324.5,671.6435066315242,2406667.787013263,2403981.212986737
2025-01-02 13:03:00,2405210,2408230,2405140,2407620,2405432.0,845.6707085909312,2407123.341417182,2403740.658582818
2025-01-02 13:04:00,2407655,2407800,2405875,2406220,2405463.25,863.373546953587,2407189.997093907,2403736.502906093
2025-01-02 13:05:00,2406170,2406430,2405620,2406100,2405498.75,874.725332830262,2407248.2006656607,2403749.2993343393
2025-01-02 13:06:00,2406120,2406785,2405900,2406465,2405528.5,897.8294000416884,2407324.158800083,2403732.841199917
2025-01-02 13:07:00,2406505,2407505,2406505,2406960,2405595.5,953.3016035697692,2407502.1032071398,2403688.8967928602
2025-01-02 13:08:00,2407100,2408110,2407100,2407755,2405753.75,1036.655648810548,2407827.061297621,2403680.438702379
2025-01-02 13:09:00,2407765,2408940,2407645,2408860,2405937.0,1237.2171659776652,2408411.4343319554,2403462.5656680446
2025-01-02 13:10:00,2408855,2408965,2408215,2408660,2406127.25,1349.5325457748627,2408826.31509155,2403428.18490845
2025-01-02 13:11:00,2408640,2408765,2407855,2408085,2406320.5,1338.7306438721773,2408997.9612877443,2403643.0387122557
2025-01-02 13:12:00,2408135,2408955,2408030,2408185,2406527.0,1288.4674699242355,2409103.9349398483,2403950.0650601517
2025-01-02 13:13:00,2408205,2408990,2408205,2408230,2406670.25,1311.535334716868,2409293.3206694336,2404047.1793305664
2025-01-02 13:14:00,2408325,2408470,2407720,2408225,2406734.5,1356.161281357419,2409446.822562715,2404022.177437285
2025-01-02 13:15:00,2408355,2408720,2408190,2408475,2406833.0,1409.1229074929577,2409651.245814986,2404014.754185014
2025-01-02 13:16:00,2408535,2408650,2408175,2408455,2406979.75,1417.9882664128734,2409815.7265328257,2404143.7734671743
2025-01-02 13:17:00,2408550,2409830,2408410,2409615,2407209.0,1456.2936011093248,2410121.587202219,2404296.412797781
2025-01-02 13:18:00,2409600,2410800,2408990,2409100,2407422.5,1401.1203224188444,2410224.7406448377,2404620.2593551623
2025-01-02 13:19:00,2409215,2410075,2409085,2409750,2407652.5,1385.9183730806403,2410424.3367461613,2404880.6632538387
2025-01-02 13:20:00,2409700,2410975,2409670,2410660,2407911.75,1441.0150616475728,2410793.7801232953,2405029.7198767047
2025-01-02 13:21:00,2410820,2411955,2410560,2411605,2408214.75,1550.1506505737107,2411315.0513011473,2405114.4486988527
2025-01-02 13:22:00,2411580,2412005,2411160,2411595,2408531.0,1562.9026639053855,2411656.805327811,2405405.194672189
2025-01-02 13:23:00,2411640,2411690,2410425,2411160,2408708.0,1652.2037914317607,2412012.4075828637,2405403.5924171363
2025-01-02 13:24:00,2411100,2411660,2410885,2411380,2408966.0,1646.1107272344113,2412258.221454469,2405673.778545531
2025-01-02 13:25:00,2411435,2411890,2411355,2411770,2409249.5,1614.4894092659542,2412478.478818532,2406020.521181468
2025-01-02 13:26:00,2411820,2412170,2410965,2412170,2409534.75,1600.5504604092184,2412735.8509208183,2406333.6490791817
2025-01-02 13:27:00,2412175,2412885,2411685,2411740,2409773.75,1551.9909751163032,2412877.7319502328,2406669.7680497672
2025-01-02 13:28:00,2411875,2412445,2411675,2411735,2409972.75,1534.5833267836756,2413041.9166535675,2406903.5833464325
2025-01-02 13:29:00,2411845,2412185,2410640,2410860,2410072.75,1523.378754265568,2413119.507508531,2407025.992491469
2025-01-02 13:30:00,2410670,2411070,2409465,2409985,2410139.0,1487.085280533468,2413113.170561067,2407164.829438933
2025-01-02 13:31:00,2409965,2410380,2409320,2409815,2410225.5,1409.618182719349,2413044.736365439,2407406.263634561
2025-01-02 13:32:00,2409875,2409935,2408410,2408635,2410248.0,1378.583750772909,2413005.167501546,2407490.832498454
2025-01-02 13:33:00,2408715,2409460,2408615,2408670,2410270.0,1347.8530686752185,2412965.7061373503,2407574.2938626497
2025-01-02 13:34:00,2408665,2411320,2408665,2410805,2410399.0,1262.5961141112293,2412924.1922282223,2407873.8077717777
2025-01-02 13:35:00,2410975,2411610,2410930,2410940,2410522.25,1182.6803578937597,2412887.6107157874,2408156.8892842126
2025-01-02 13:36:00,2410975,2411925,2410975,2411925,2410695.75,1116.1037432917378,2412927.9574865834,2408463.5425134166
2025-01-02 13:37:00,2411980,2413270,2411750,2413185,2410874.25,1215.2358174879516,2413304.721634976,2408443.778365024
2025-01-02 13:38:00,2413140,2413190,2412460,2412510,2411044.75,1192.1999512181458,2413429.1499024364,2408660.3500975636
2025-01-02 13:39:00,2412655,2413135,2412430,2412985,2411206.5,1226.256713056489,2413659.013426113,2408753.986573887
2025-01-02 13:40:00,2412965,2413830,2412645,2413700,2411358.5,1338.247184310914,2414034.9943686216,2408682.0056313784
2025-01-02 13:41:00,2413725,2414195,2413400,2413710,2411463.75,1437.7329330728933,2414339.2158661457,2408588.2841338543
2025-01-02 13:42:00,2413715,2414000,2413230,2413825,2411575.25,1531.8388287834578,2414638.927657567,2408511.572342433
2025-01-02 13:43:00,2413860,2413985,2413255,2413585,2411696.5,1592.0312248988412,2414880.5624497975,2408512.4375502025
2025-01-02 13:44:00,2413490,2414585,2413490,2414195,2411837.25,1684.3368795120869,2415205.923759024,2408468.576240976
2025-01-02 13:45:00,2414325,2415175,2414325,2414740,2411985.75,1804.7191609777765,2415595.1883219555,2408376.3116780445
2025-01-02 13:46:00,2414555,2415015,2413985,2414275,2412091.0,1876.0033105122625,2415843.0066210246,2408338.9933789754
2025-01-02 13:47:00,2414395,2414610,2413590,2413810,2412194.5,1912.3682617167149,2416019.2365234336,2408369.7634765664
2025-01-02 13:48:00,2413775,2414110,2413415,2413745,2412295.0,1939.5713036920356,2416174.142607384,2408415.857392616
2025-01-02 13:49:00,2413830,2415130,2413800,2415060,2412505.0,2002.3775342012812,2416509.7550684027,2408500.2449315973
2025-01-02 13:50:00,2415030,2415030,2414015,2414305,2412721.0,1948.5119828650604,2416618.0239657303,2408823.9760342697
2025-01-02 13:51:00,2414270,2414435,2413585,2413895,2412925.0,1838.740988027657,2416602.4819760555,2409247.5180239445
2025-01-02 13:52:00,2413930,2414205,2413635,2414060,2413196.25,1550.0593155035347,2416296.368631007,2410096.131368993
2025-01-02 13:53:00,2414040,2414495,2413425,2413495,2413437.5,1125.9913760539,2415689.482752108,2411185.517247892
2025-01-02 13:54:00,2413505,2413700,2412925,2413160,2413555.25,944.7618399421738,2415444.773679884,2411665.726320116
2025-01-02 13:55:00,2413130,2413860,2413130,2413720,2413694.25,716.7218410016509,2415127.6936820033,2412260.8063179967
2025-01-02 13:56:00,2413680,2413975,2413060,2413635,2413779.75,584.3202866312276,2414948.3905732622,2412611.1094267378
2025-01-02 13:57:00,2413655,2413855,2413225,2413465,2413793.75,572.5563061259483,2414938.862612252,2412648.637387748
2025-01-02 13:58:00,2413450,2414230,2413395,2413820,2413859.25,486.4189092372297,2414832.0878184745,2412886.4121815255
2025-01-02 13:59:00,2413810,2413920,2412595,2412855,2413852.75,499.41142990140753,2414851.5728598027,2412853.9271401973
2025-01-02 14:00:00,2412935,2412935,2412130,2412380,2413786.75,598.1270657999628,2414983.0041316,2412590.4958684
2025-01-02 14:01:00,2412340,2413080,2411795,2412895,2413746.0,630.5169140853632,2415007.0338281705,2412484.9661718295
2025-01-02 14:02:00,2412855,2413240,2412390,2412930,2413701.25,655.865990404131,2415012.981980808,2412389.518019192
2025-01-02 14:03:00,2412900,2413160,2412050,2412080,2413626.0,749.551795900196,2415125.1035918,2412126.8964082
2025-01-02 14:04:00,2412270,2412870,2411925,2412680,2413550.25,765.4074852138656,2415081.0649704277,2412019.4350295723
2025-01-02 14:05:00,2412465,2413245,2412465,2412790,2413452.75,729.2199780012584,2414911.1899560024,2411994.3100439976
2025-01-02 14:06:00,2412730,2413220,2412680,2412855,2413381.75,713.9166894491517,2414809.5833788984,2411953.9166211016
2025-01-02 14:07:00,2412875,2413055,2412030,2412745,2413328.5,719.9855627210015,2414768.471125442,2411888.528874558
2025-01-02 14:08:00,2412700,2413555,2412700,2413395,2413311.0,713.5541140548305,2414738.10822811,2411883.89177189
2025-01-02 14:09:00,2413405,2414205,2413305,2414075,2413261.75,613.4550019961133,2414488.6600039923,2412034.8399960077
2025-01-02 14:10:00,2414120,2414875,2414020,2414510,2413272.0,633.1986468053722,2414538.397293611,2412005.602706389
2025-01-02 14:11:00,2414485,2414595,2413850,2414235,2413289.0,654.994174341585,2414598.9883486833,2411979.0116513167
2025-01-02 14:12:00,2414305,2414985,2414055,2414670,2413319.5,705.0735310667193,2414729.6470621335,2411909.3529378665
2025-01-02 14:13:00,2414725,2415205,2414505,2415105,2413400.0,810.2322603981105,2415020.464520796,2411779.535479204
2025-01-02 14:14:00,2415070,2415280,2414875,2415040,2413494.0,886.3980928159319,2415266.796185632,2411721.203814368
2025-01-02 14:15:00,2415025,2415230,2414355,2414470,2413531.5,911.9587075141533,2415355.4174150284,2411707.5825849716
2025-01-02 14:16:00,2414505,2415440,2414485,2415130,2413606.25,979.6466535388348,2415565.5433070776,2411646.9566929224
2025-01-02 14:17:00,2415275,2415660,2415055,2415640,2413715.0,1078.8419717458007,2415872.6839434914,2411557.3160565086
2025-01-02 14:18:00,2415695,2416070,2415330,2415810,2413814.5,1176.3926796960661,2416167.285359392,2411461.714640608
2025-01-02 14:19:00,2415785,2416425,2415210,2415905,2413967.0,1241.360035139883,2416449.7200702797,2411484.2799297203
2025-01-02 14:20:00,2416080,2416980,2415645,2416810,2414188.5,1334.9818646512435,2416858.4637293024,2411518.5362706976
2025-01-02 14:21:00,2416940,2418630,2416665,2418365,2414462.0,1591.6776981340006,2417645.355396268,2411278.644603732
2025-01-02 14:22:00,2418400,2418480,2417460,2417835,2414707.25,1716.2148336567468,2418139.6796673136,2411274.8203326864
2025-01-02 14:23:00,2417795,2418315,2417555,2417850,2414995.75,1736.1824993510538,2418468.114998702,2411523.385001298
2025-01-02 14:24:00,2417880,2418465,2417635,2417680,2415245.75,1745.1400750596429,2418736.030150119,2411755.469849881
2025-01-02 14:25:00,2417690,2417715,2416565,2416755,2415444.0,1675.297774002931,2418794.595548006,2412093.404451994
2025-01-02 14:26:00,2416835,2417005,2415970,2416180,2415610.25,1566.2866537065172,2418742.823307413,2412477.676692587
2025-01-02 14:27:00,2416195,2416385,2415720,2415765,2415761.25,1413.6569551494194,2418588.563910299,2412933.936089701
2025-01-02 14:28:00,2415845,2416275,2415385,2415725,2415877.75,1299.8142326786267,2418477.3784653572,2413278.1215346428
2025-01-02 14:29:00,2415730,2416320,2415475,2415910,2415969.5,1228.6833989018817,2418426.866797804,2413512.133202196
2025-01-02 14:30:00,2415960,2416330,2415405,2415680,2416028.0,1182.5222819755481,2418393.044563951,2413662.955436049
2025-01-02 14:31:00,2415645,2416035,2415535,2415995,2416116.0,1105.016789584393,2418326.033579169,2413905.966420831
2025-01-02 14:32:00,2415930,2416895,2415855,2416315,2416198.25,1051.6544296839802,2418301.558859368,2414094.941140632
2025-01-02 14:33:00,2416330,2416720,2416150,2416485,2416267.25,1020.974089830652,2418309.1981796613,2414225.3018203387
2025-01-02 14:34:00,2416410,2417250,2416410,2416930,2416361.75,988.3496012093951,2418338.449202419,2414385.050797581
2025-01-02 14:35:00,2416930,2417760,2416930,2417455,2416511.0,909.9112160276254,2418330.822432055,2414691.177567945
2025-01-02 14:36:00,2417405,2418255,2417375,2418030,2416656.0,909.3239246826425,2418474.647849365,2414837.352150635
2025-01-02 14:37:00,2418080,2418600,2417450,2417720,2416760.0,905.9467278402606,2418571.8934556805,2414948.1065443195
2025-01-02 14:38:00,2417660,2417980,2417140,2417935,2416866.25,913.2473507678383,2418692.744701536,2415039.755298464
2025-01-02 14:39:00,2417745,2418560,2417745,2418355,2416988.75,941.4055491099328,2418871.56109822,2415105.93890178
2025-01-02 14:40:00,2418290,2418435,2417550,2417980,2417047.25,965.7509690446998,2418978.7519380893,2415115.7480619107
2025-01-02 14:41:00,2418030,2418865,2417650,2418615,2417059.75,985.128197642176,2419030.0063952846,2415089.4936047154
2025-01-02 14:42:00,2418415,2418620,2417775,2418225,2417079.25,1004.9420970490288,2419089.134194098,2415069.365805902
2025-01-02 14:43:00,2418220,2418415,2417275,2417280,2417050.75,989.903337918051,2419030.556675836,2415070.943324164
2025-01-02 14:44:00,2417320,2417955,2417070,2417895,2417061.5,998.2288262086655,2419057.9576524175,2415065.0423475825
2025-01-02 14:45:00,2417870,2417990,2417290,2417780,2417112.75,1007.9297111563992,2419128.6094223126,2415096.8905776874
2025-01-02 14:46:00,2417715,2418105,2417325,2418060,2417206.75,1004.0199135686145,2419214.7898271373,2415198.7101728627
2025-01-02 14:47:00,2417995,2418465,2417775,2418270,2417332.0,970.3816395192182,2419272.7632790385,2415391.2367209615
2025-01-02 14:48:00,2418175,2418655,2418085,2418520,2417471.75,927.0628136898358,2419325.87562738,2415617.62437262
2025-01-02 14:49:00,2418655,2419650,2418655,2419600,2417656.25,966.247319054047,2419588.744638108,2415723.755361892
2025-01-02 14:50:00,2419560,2419740,2419265,2419600,2417852.25,941.5363634424202,2419735.322726885,2415969.177273115
2025-01-02 14:51:00,2419575,2419930,2419360,2419900,2418047.5,941.0177860616542,2419929.5355721232,2416165.4644278768
2025-01-02 14:52:00,2419980,2420705,2419885,2420665,2418265.0,1018.9881462045744,2420302.976292409,2416227.023707591
2025-01-02 14:53:00,2420600,2420900,2420340,2420530,2418467.25,1048.1091684302476,2420563.4683368606,2416371.0316631394
2025-01-02 14:54:00,2420510,2421240,2420355,2420650,2418653.25,1090.1825957634258,2420833.6151915267,2416472.8848084733
2025-01-02 14:55:00,2420640,2421240,2420480,2421135,2418837.25,1183.8301742983074,2421204.9103485965,2416469.5896514035
2025-01-02 14:56:00,2421070,2422610,2421070,2422405,2419056.0,1409.5124203632013,2421875.0248407265,2416236.9751592735
2025-01-02 14:57:00,2422360,2422430,2421330,2421925,2419266.25,1509.7916159803112,2422285.8332319604,2416246.6667680396
2025-01-02 14:58:00,2421935,2421935,2421175,2421610,2419450.0,1561.975806807793,2422573.9516136157,2416326.0483863843
2025-01-02 14:59:00,2421495,2422035,2421295,2421460,2419605.25,1601.226893912818,2422807.7037878255,2416402.7962121745
2025-01-02 15:00:00,2421505,2421645,2420130,2420815,2419747.0,1575.0492055806515,2422897.0984111615,2416596.9015888385
2025-01-02 15:01:00,2420915,2421050,2418285,2418525,2419742.5,1578.5782243926203,2422899.656448785,2416585.343551215
2025-01-02 15:02:00,2418520,2419170,2416575,2418950,2419778.75,1549.9616930751044,2422878.67338615,2416678.82661385
2025-01-02 15:03:00,2418985,2419485,2418840,2419015,2419865.5,1447.9440051692256,2422761.3880103384,2416969.6119896616
2025-01-02 15:04:00,2419065,2419285,2418265,2418620,2419901.75,1404.4368369377094,2422710.6236738754,2417092.8763261246
2025-01-02 15:05:00,2418625,2418830,2418210,2418625,2419944.0,1348.8587768926125,2422641.717553785,2417246.282446215
2025-01-02 15:06:00,2418695,2419060,2418175,2418260,2419954.0,1334.8246484484393,2422623.649296897,2417284.350703103
2025-01-02 15:07:00,2418255,2418850,2417740,2418670,2419974.0,1311.0498003308662,2422596.0996006615,2417351.9003993385
2025-01-02 15:08:00,2418725,2419320,2418400,2418420,2419969.0,1317.063719834959,2422603.12743967,2417334.87256033
2025-01-02 15:09:00,2418380,2419250,2418110,2419040,2419941.0,1331.1981148772952,2422603.3962297547,2417278.6037702453
2025-01-02 15:10:00,2419045,2419045,2418380,2418785,2419900.25,1354.4570430911358,2422609.164086182,2417191.335913818
2025-01-02 15:11:00,2418840,2419410,2418780,2419025,2419856.5,1368.5240801297496,2422593.5481602596,2417119.4518397404
2025-01-02 15:12:00,2419015,2419275,2418750,2418890,2419767.75,1370.8856866236952,2422509.5213732473,2417025.9786267527
2025-01-02 15:13:00,2418910,2419310,2418715,2419245,2419703.5,1363.3724632999085,2422430.2449266,2416976.7550734
2025-01-02 15:14:00,2419175,2419320,2418480,2418715,2419606.75,1361.3260514738195,2422329.4021029477,2416884.0978970523
2025-01-02 15:15:00,2418650,2418785,2418440,2418625,2419481.25,1328.3199469928913,2422137.889893986,2416824.610106014
2025-01-02 15:16:00,2418550,2418955,2418445,2418875,2419304.75,1140.6467175294758,2421586.043435059,2417023.456564941
2025-01-02 15:17:00,2418800,2418945,2418255,2418330,2419125.0,977.608521368811,2421080.2170427376,2417169.7829572624
2025-01-02 15:18:00,2418445,2418875,2418400,2418515,2418970.25,790.6217989327617,2420551.4935978656,2417389.0064021344
2025-01-02 15:19:00,2418535,2419450,2418445,2418770,2418835.75,530.9382831616559,2419897.6265663235,2417773.8734336765
2025-01-02 15:20:00,2418745,2419265,2418535,2419060,2418748.0,265.05907981017253,2419278.1181596206,2418217.8818403794
2025-01-02 15:21:00,2418945,2419410,2418855,2418985,2418771.0,264.64773011113385,2419300.2954602223,2418241.7045397777
2025-01-02 15:22:00,2419020,2419135,2418475,2418760,2418761.5,261.2726948094207,2419284.0453896187,2418238.9546103813
2025-01-02 15:23:00,2418595,2418930,2418335,2418565,2418739.0,257.6441854886883,2419254.288370977,2418223.711629023
2025-01-02 15:24:00,2418565,2418800,2418270,2418540,2418735.0,260.19729356641653,2419255.3945871326,2418214.6054128674
2025-01-02 15:25:00,2418650,2419230,2418085,2418210,2418714.25,284.8142284668712,2419283.878456934,2418144.621543066
2025-01-02 15:26:00,2418190,2418660,2418000,2418275,2418715.0,283.5721387849554,2419282.14427757,2418147.85572243
2025-01-02 15:27:00,2418260,2418330,2417610,2417755,2418669.25,355.8210483113493,2419380.892096623,2417957.607903377
2025-01-02 15:28:00,2417820,2418015,2417200,2417430,2418619.75,448.98562572269026,2419517.7212514454,2417721.7787485546
2025-01-02 15:29:00,2417295,2417555,2416585,2416905,2418513.0,578.8382193764196,2419670.676438753,2417355.323561247
2025-01-02 15:30:00,2416820,2417125,2416490,2416795,2418413.5,689.9868419800471,2419793.4736839603,2417033.5263160397
2025-01-03 09:16:00,2418500,2418500,2413950,2415265,2418225.5,970.0188549444327,2420165.537709889,2416285.462290111
2025-01-03 09:17:00,2415075,2416695,2414960,2415915,2418076.75,1084.1468571623984,2420245.043714325,2415908.456285675
2025-01-03 09:18:00,2415840,2416575,2415355,2416005,2417914.75,1140.9731245971645,2420196.6962491944,2415632.8037508056
2025-01-03 09:19:00,2416160,2418175,2415825,2418045,2417881.25,1125.9777914517197,2420133.205582903,2415629.294417097
2025-01-03 09:20:00,2418200,2418755,2416985,2417555,2417827.75,1114.1369978599487,2420056.02399572,2415599.47600428
2025-01-03 09:21:00,2417605,2417685,2416115,2416925,2417730.25,1102.9344531272566,2419936.1189062544,2415524.3810937456
2025-01-03 09:22:00,2416950,2417145,2416435,2416890,2417658.25,1108.7086786937805,2419875.6673573875,2415440.8326426125
2025-01-03 09:23:00,2416790,2417855,2416590,2417705,2417617.75,1090.4085122946278,2419798.567024589,2415436.932975411
2025-01-03 09:24:00,2417930,2417930,2416520,2416730,2417515.75,1072.2127575107372,2419660.1755150217,2415371.3244849783
2025-01-03 09:25:00,2416840,2416910,2415390,2415585,2417342.0,1090.2068852433022,2419522.4137704866,2415161.5862295134
2025-01-03 09:26:00,2415305,2415305,2413325,2413765,2417081.0,1283.8168831550936,2419648.6337663103,2414513.3662336897
2025-01-03 09:27:00,2413770,2414245,2413585,2414170,2416851.5,1374.9067910992776,2419601.3135821987,2414101.6864178013
2025-01-03 09:28:00,2414190,2415120,2413740,2413740,2416610.25,1477.8776345259344,2419566.005269052,2413654.494730948
2025-01-03 09:29:00,2413760,2413895,2413165,2413275,2416347.0,1581.3430334605043,2419509.686066921,2413184.313933079
2025-01-03 09:30:00,2413340,2414270,2412715,2413330,2416103.0,1653.5936941291116,2419410.187388258,2412795.812611742
2025-01-03 09:31:00,2413215,2413570,2412290,2413085,2415843.5,1701.3462935354205,2419246.1925870706,2412440.8074129294
2025-01-03 09:32:00,2413075,2413470,2412685,2413200,2415615.75,1736.5098655516833,2419088.7697311034,2412142.7302688966
2025-01-03 09:33:00,2413225,2414195,2411705,2411830,2415335.75,1874.5703191876812,2419084.890638375,2411586.609361625
2025-01-03 09:34:00,2411650,2412160,2410145,2410490,2415015.0,2124.139454238591,2419263.278908477,2410766.721091523
2025-01-03 09:35:00,2410345,2410900,2409730,2410520,2414701.25,2303.261346210578,2419307.772692421,2410094.727307579
2025-01-03 09:36:00,2410150,2411040,2409160,2409430,2414409.5,2580.913190081618,2419571.3263801634,2409247.6736198366
2025-01-03 09:37:00,2409440,2410660,2409425,2410045,2414116.0,2730.14969707185,2419576.2993941437,2408655.7006058563
2025-01-03 09:38:00,2410070,2410800,2409505,2410615,2413846.5,2799.0290139712956,2419444.5580279427,2408248.4419720573
2025-01-03 09:39:00,2410650,2410735,2409300,2409585,2413423.5,2770.247043895382,2418963.9940877906,2407883.0059122094
2025-01-03 09:40:00,2409530,2411075,2409270,2409990,2413045.25,2691.7933148740353,2418428.836629748,2407661.663370252
2025-01-03 09:41:00,2410035,2412800,2410035,2412390,2412818.5,2534.165023912528,2417886.830047825,2407750.169952175
2025-01-03 09:42:00,2412275,2412730,2411495,2411745,2412561.25,2353.8277197388725,2417268.905439478,2407853.594560522
2025-01-03 09:43:00,2411660,2411865,2410535,2410860,2412219.0,2043.7707668349358,2416306.54153367,2408131.45846633
2025-01-03 09:44:00,2410890,2411205,2409985,2410130,2411889.0,1794.725899025325,2415478.4517980507,2408299.5482019493
2025-01-03 09:45:00,2410110,2410110,2408060,2408340,2411526.75,1739.7861899793077,2415006.322379959,2408047.177620041
2025-01-03 09:46:00,2408165,2408620,2407015,2408330,2411255.0,1795.3558509609113,2414845.7117019217,2407664.2882980783
2025-01-03 09:47:00,2408410,2409510,2408305,2409015,2410997.25,1723.4363431667646,2414444.1226863335,2407550.3773136665
2025-01-03 09:48:00,2409015,2409015,2408340,2408580,2410739.25,1676.8322853400082,2414092.91457068,2407385.58542932
2025-01-03 09:49:00,2408545,2410100,2408375,2409370,2410544.0,1591.1917083218618,2413726.383416644,2407361.616583356
2025-01-03 09:50:00,2409335,2409335,2407625,2407625,2410258.75,1576.7612333015918,2413412.272466603,2407105.227533397
2025-01-03 09:51:00,2407695,2408480,2407505,2408360,2410022.5,1482.1503759209984,2412986.800751842,2407058.199248158
2025-01-03 09:52:00,2408375,2408560,2406290,2406750,2409700.0,1455.8638238808235,2412611.727647762,2406788.272352238
2025-01-03 09:53:00,2406780,2407615,2406530,2407080,2409462.5,1477.3843351291255,2412417.268670258,2406507.731329742
2025-01-03 09:54:00,2407055,2407190,2406015,2407175,2409296.75,1540.643470317606,2412378.036940635,2406215.463059365
2025-01-03 09:55:00,2407185,2407570,2406780,2407275,2409134.5,1575.514869896139,2412285.5297397925,2405983.4702602075
2025-01-03 09:56:00,2407180,2407180,2405870,2406220,2408974.0,1702.2350632409782,2412378.4701264817,2405569.5298735183
2025-01-03 09:57:00,2406280,2406630,2405565,2406615,2408802.5,1760.4436492276523,2412323.3872984555,2405281.6127015445
2025-01-03 09:58:00,2406590,2407735,2405790,2405970,2408570.25,1814.3169477361946,2412198.883895472,2404941.616104528
2025-01-03 09:59:00,2406000,2406415,2405190,2406385,2408410.25,1860.6277060516504,2412131.505412103,2404688.994587897
2025-01-03 10:00:00,2406395,2406500,2405565,2405815,2408201.5,1907.6708725289636,2412016.841745058,2404386.158254942
2025-01-03 10:01:00,2405790,2407165,2405290,2407010,2407932.5,1647.5480186279462,2411227.596037256,2404637.403962744
2025-01-03 10:02:00,2406920,2407945,2406530,2407770,2407733.75,1381.7436305360775,2410497.2372610723,2404970.2627389277
2025-01-03 10:03:00,2407745,2408535,2407730,2408165,2407599.0,1177.0721929300466,2409953.1443858603,2405244.8556141397
2025-01-03 10:04:00,2408170,2410930,2407910,2410325,2407608.75,1199.7300957433335,2410008.210191487,2405209.289808513
2025-01-03 10:05:00,2410290,2410435,2409845,2410175,2407700.5,1322.482613556267,2410345.4652271126,2405055.5347728874
2025-01-03 10:06:00,2410075,2410435,2409635,2410110,2407789.5,1423.1404302496824,2410635.7808604995,2404943.2191395005
2025-01-03 10:07:00,2410120,2411135,2410075,2410545,2407866.0,1529.6220723470392,2410925.244144694,2404806.755855306
2025-01-03 10:08:00,2410455,2410600,2407290,2407290,2407801.5,1525.1213066509551,2410851.742613302,2404751.257386698
2025-01-03 10:09:00,2407220,2407565,2406305,2406560,2407661.0,1502.2829994801389,2410665.5659989603,2404656.4340010397
2025-01-03 10:10:00,2406550,2406985,2405915,2406310,2407595.25,1532.415941714843,2410660.0818834295,2404530.4181165705
