,midband,upper_band,lower_band
92,-0.0016966540672950002,8.623228026638868,-8.626621334773459
93,-0.0016966540672950002,8.623228026638868,-8.626621334773459
94,-0.0016966540672950002,8.623228026638868,-8.626621334773459
95,-0.0016966540672950002,8.623228026638868,-8.626621334773459
96,-0.0016966540672950002,8.623228026638868,-8.626621334773459
97,-0.0016966540672950002,8.623228026638868,-8.626621334773459
98,-0.0016966540672950002,8.623228026638868,-8.626621334773459
99,-0.0016966540672950002,8.623228026638868,-8.626621334773459
100,-0.0016966540672950002,8.623228026638868,-8.626621334773459
101,-0.0016966540672950002,8.623228026638868,-8.626621334773459
102,-0.0016966540672950002,8.623228026638868,-8.626621334773459
103,-0.0016966540672950002,8.623228026638868,-8.626621334773459
104,-0.0016966540672950002,8.623228026638868,-8.626621334773459
105,-0.0016966540672950002,8.623228026638868,-8.626621334773459
