"time","RI=150, TW=300","RI=150, TW=400","RI=150, TW=500","RI=150, TW=600","RI=200, TW=300","RI=200, TW=400","RI=200, TW=500","RI=200, TW=600","RI=250, TW=300","RI=250, TW=400","RI=250, TW=500","RI=250, TW=600","RI=300, TW=300","RI=300, TW=400","RI=300, TW=500","RI=300, TW=600","RI=350, TW=300","RI=350, TW=400","RI=350, TW=500","RI=350, TW=600","RI=400, TW=300","RI=400, TW=400","RI=400, TW=500","RI=400, TW=600"
3207,-0.14213564748003996,-0.2362306676604262,0.9750149403719198,-0.13520569364806098,-0.4621083566897418,0.19219751565442708,0.5475560252639061,-0.13520569364806098,-0.2090666708220605,0.6423387219721229,-0.8110828063928748,0.13845477893359318,-1.187391149865402,0.19219751565442708,1.1166054238211633,-0.7790219717050815,0.169218925334892,0.1470529779515248,0.6729828896206395,0.09907979478734211,-1.126677266356957,0.5484050867535001,0.4316231049858371,-0.13906720693483063
3250,-0.28448742634611235,-0.3785824465264986,1.1173667192379921,-0.2775574725141334,-0.6044601355558142,0.3345492945204995,0.4052042463978337,0.007146085218011411,-0.3514184496881329,0.4999869431060505,-0.9534345852589472,-0.003896999932479217,-1.0450393709993295,0.04984573678835469,1.2589572026872358,-0.636670192839009,0.026867146468819603,0.2894047568175972,0.8153346684867119,-0.043271984078730286,-1.2690290452230295,0.6907568656195725,0.5739748838519095,0.0032845719312417643
3272,-0.30341127592489714,-0.3596585969477138,1.0984428696592072,-0.29648132209291816,-0.623383985134599,0.3156254449417147,0.3862803968190489,-0.01177776436077339,-0.3703422992669177,0.48106309352726573,-0.9345107356801624,-0.022820849511264018,-1.0261155214205446,0.030921887209569888,1.2400333531084509,-0.6177463432602243,0.007943296890034802,0.2704809072388124,0.8342585180654967,-0.06219583365751509,-1.2879528948018144,0.6718330160407877,0.5928987334306943,0.022208421510026565
3291,-0.6105900633456809,-0.6668373843684976,0.7912640822384234,-0.603660109513702,-0.9305627725553829,0.008446657520930878,0.0791016093982651,-0.3189565517815572,-0.6775210866877015,0.17388430610648192,-0.6273319482593787,-0.3299996369320478,-0.7189367339997608,-0.2762569002112139,0.932854565687667,-0.924925130681008,-0.299235490530749,-0.0366978801819714,0.5270797306447128,-0.3693746210782989,-1.5951316822225983,0.3646542286200039,0.2857199460099105,-0.28497036591075725
3364,0.3237800845838179,0.2675327635610012,-0.14310606569107542,0.3307100384157968,0.0038073753741159067,-0.9259234904085679,1.0134717573277638,-1.253326699711056,0.2568490612417973,-0.7604858418230169,0.30703819967012014,-1.2643697848615467,0.21543341392973803,-1.2106270481407126,-0.0015155822418317921,0.009445017248490784,-1.2336056384602478,-0.9710680281114702,1.4614498785742116,-1.3037447690077977,-2.529501830152097,-0.569715919309495,1.2200900939394093,0.6493997820187416
3408,0.2662384692807654,0.2099911482579487,-0.2006476809941279,0.2731684231127443,-0.05373423992893659,-0.8683818751055155,0.9559301420247114,-1.1957850844080034,0.1993074459387448,-0.7029442265199645,0.24949658436706765,-1.3219114001645993,0.15789179862668554,-1.15308543283766,0.056026033061220705,-0.048096598054561714,-1.1760640231571953,-0.9135264128084177,1.403908263271159,-1.246203153704745,-2.4719602148490445,-0.5121743040064425,1.1625484786363567,0.5918581667156891
3422,0.07709284864669769,0.020845527623881005,-0.3897933016281956,0.0840228024786766,-0.24287986056300429,-1.057527495739583,0.7667845213906437,-1.3849307050420712,0.010161825304677102,-0.8920898471540322,0.060350963732999946,-1.5110570207986669,-0.031253822007382165,-1.3422310534717279,0.2451716536952884,-0.2372422186886294,-0.9869184025231276,-0.72438079217435,1.2147626426370914,-1.435348774338813,-2.282814594214977,-0.3230286833723748,0.973402858002289,0.40271254608162144
3483,0.07515964304813429,0.022778733222444406,-0.3878600960296322,0.0820895968801132,-0.2409466549644409,-1.0555942901410196,0.768717726989207,-1.3829974994435077,0.012095030903240503,-0.8901566415554688,0.06228416933156335,-1.5091238152001034,-0.029320616408818764,-1.3402978478731644,0.243238448096725,-0.23530901309006602,-0.9888516081216909,-0.7263139977729134,1.216695848235655,-1.4334155687402494,-2.28474779981354,-0.3249618889709382,0.9753360636008523,0.40464575168018485
3505,-0.0686531810143952,0.16659155728497388,-0.24404727196710269,-0.06172322718241628,-0.09713383090191141,-0.9117814660784901,0.9125305510517365,-1.239184675380978,0.15590785496576998,-0.7463438174929393,0.20609699339409282,-1.3653109911375738,0.11449220765371072,-1.1964850238106348,0.09942562403419553,-0.09149618902753653,-1.1326644321842205,-0.8701268218354429,1.3605086722981845,-1.2896027446777198,-2.4285606238760695,-0.4687747130334677,1.119148887663382,0.5484585757427143
3555,-0.0619741185823978,0.15991249485297648,-0.2507263343991001,-0.05504416475041888,-0.09045476846991402,-0.9184605285104875,0.9058514886197391,-1.2458637378129755,0.14922879253377258,-0.7530228799249368,0.19941793096209542,-1.3719900535695713,0.10781314522171333,-1.2031640862426323,0.09274656160219813,-0.09817525145953393,-1.125985369752223,-0.8634477594034454,1.353829609866187,-1.2962818071097173,-2.421881561444072,-0.4620956506014703,1.1124698252313845,0.5417795133107168
3579,-0.1301970720552043,0.22813544832578297,-0.1825033809262936,-0.12326711822322539,-0.1586777219427205,-0.850237575037681,0.9740744420925456,-1.177640784340169,0.08100583906096608,-0.6847999264521303,0.2676408844349019,-1.3037671000967648,0.17603609869451983,-1.1349411327698258,0.16096951507500462,-0.029952297986727425,-1.1942083232250296,-0.7952248059306389,1.4220525633389935,-1.2280588536369108,-2.4901045149168786,-0.5303186040742768,1.180692778704191,0.6100024667835233
3597,-0.16986070718425123,0.18847181319673606,-0.14283974579724668,-0.1629307533522723,-0.19834135707176742,-0.8105739399086341,1.0137380772215925,-1.1379771492111221,0.041342203931919175,-0.6451362913230834,0.30730451956394883,-1.2641034649677179,0.21569973382356672,-1.0952774976407789,0.20063315020405154,0.009711337142319476,-1.2338719583540765,-0.8348884410596858,1.4617161984680405,-1.188395218507864,-2.5297681500459253,-0.5699822392033237,1.220356413833238,0.6496661019125702
3638,-0.3358736125828009,0.02245890779818635,0.023173159601303034,-0.328943658750822,-0.3643542624703171,-0.9765868453071839,1.1797509826201422,-1.3039900546096719,-0.12467070146663053,-0.47912338592453363,0.4733174249624985,-1.4301163703662676,0.04968682842501701,-0.9292645922422291,0.3666460556026012,-0.15630156825623023,-1.3998848637526262,-1.0009013464582355,1.6277291038665902,-1.0223823131093142,-2.695781055444475,-0.7359951446018734,1.3863693192317876,0.81567900731112
3691,-0.385915422406593,-0.027582902025605746,0.07321496942509513,-0.37898546857461407,-0.4143960722941092,-1.026628655130976,1.2297927924439342,-1.354031864433464,-0.17471251129042265,-0.42908157610074155,0.5233592347862907,-1.4801581801900596,-0.0003549813987750866,-0.879222782418437,0.4166878654263933,-0.20634337808002234,-1.4499266735764182,-1.0509431562820275,1.6777709136903822,-0.972340503285522,-2.7458228652682672,-0.7860369544256656,1.4364111290555797,0.8657208171349121
3750,-0.44625049755608387,0.032752173123885155,0.13355004457458602,-0.43932054372410495,-0.3540609971446183,-1.0869637302804669,1.2901278675934251,-1.4143669395829548,-0.23504758643991355,-0.36874650095125067,0.46302415963679977,-1.5404932553395505,-0.06069005654826599,-0.8188877072689461,0.3563527902769024,-0.2666784532295132,-1.5102617487259091,-1.1112782314315184,1.738105988839873,-0.9120054281360311,-2.806157940417758,-0.8463720295751564,1.4967462042050705,0.926055892284403
3769,-0.48185819140760616,-0.0028555207276371453,0.09794235072306373,-0.47492823757562724,-0.3896686909961406,-1.0513560364289445,1.2545201737419027,-1.3787592457314324,-0.19943989258839126,-0.40435419480277296,0.4274164657852775,-1.504885561488028,-0.025082362696743687,-0.8544954011204684,0.3207450964253801,-0.23107075937799093,-1.4746540548743867,-1.075670537579996,1.7024982949883507,-0.9476131219875534,-2.770550246566236,-0.8107643357236342,1.4611385103535481,0.8904481984328807
3813,-0.5477712164696833,-0.06876854578971424,0.03202932566098664,-0.5408412626377044,-0.4555817160582177,-0.9854430113668674,1.1886071486798255,-1.3128462206693552,-0.13352686752631415,-0.47026721986485004,0.3615034407232004,-1.438972536425951,0.040830662365333406,-0.9204084261825455,0.25483207136330305,-0.16515773431591385,-1.4087410298123095,-1.0097575125179188,1.6365852699262735,-1.0135261470496306,-2.704637221504159,-0.7448513106615571,1.395225485291471,0.8245351733708036
3825,-0.8734246814743447,-0.39442201079437567,-0.29362413934367476,-0.8664947276423658,-0.781235181062879,-1.311096476371529,0.8629536836751641,-1.6384996856740166,-0.45918033253097557,-0.7959206848695115,0.035849975718538984,-1.1133190714212895,0.3664841273699948,-1.2460618911872068,-0.07082139364135837,0.16049573068874756,-1.734394494816971,-0.6841040475132574,1.310931804921612,-1.339179612054292,-2.3789837564994976,-0.41919784565689566,1.0695720202868095,0.4988817083661422
3896,-0.9204108830494601,-0.44140821236949107,-0.34061034091879017,-0.9134809292174811,-0.8282213826379944,-1.3580826779466444,0.8159674821000488,-1.685485887249132,-0.5061665341060909,-0.8429068864446269,-0.011136225856576414,-1.160305272996405,0.3194979257948794,-1.2930480927623222,-0.11780759521647377,0.11350952911363216,-1.7813806963920864,-0.7310902490883727,1.2639456033464966,-1.3861658136294075,-2.425969958074613,-0.46618404723201107,1.022585818711694,0.4518955067910268
3923,-0.9488893559129272,-0.4698866852329583,-0.3690888137822574,-0.9419594020809483,-0.8566998555014615,-1.3865611508101117,0.7874890092365816,-1.7139643601125993,-0.5346450069695581,-0.871385359308094,-0.03961469872004361,-1.1887837458598722,0.2910194529314122,-1.3215265656257895,-0.14628606807994096,0.08503105625016495,-1.8098591692555537,-0.7595687219518399,1.2354671304830294,-1.4146442864928748,-2.45444843093808,-0.43770557436854385,0.9941073458482269,0.4234170339275596
3972,-0.9199640393533994,-0.4409613686734305,-0.3980141303417852,-0.9130340855214205,-0.8277745389419338,-1.3576358342505839,0.8164143257961094,-1.6850390435530715,-0.5057196904100303,-0.8424600427485662,-0.010689382160515813,-1.1598584293003444,0.31994476949094,-1.2926012490662617,-0.11736075152041317,0.11395637280969276,-1.7809338526960259,-0.7306434053923121,1.2643924470425572,-1.385718969933347,-2.425523114378552,-0.46663089092807164,1.0230326624077548,0.4523423504870874
4025,-0.9387555913627995,-0.4597529206828306,-0.3792225783323851,-0.9318256375308206,-0.8465660909513338,-1.376427386259984,0.7976227737867093,-1.6662474915436714,-0.5245112424194304,-0.8612515947579663,0.008102169848884285,-1.1786499813097446,0.3011532174815399,-1.311392801075662,-0.13615230352981328,0.09516482080029266,-1.799725404705426,-0.7494349574017122,1.2831839990519573,-1.4045105219427472,-2.4443146663879523,-0.4854224429374717,1.0042411103983546,0.4335507984776873
4045,-0.8908529502442081,-0.4118502795642392,-0.3313199372137937,-0.8839229964122292,-0.7986634498327424,-1.3285247451413926,0.8455254149053008,-1.61834485042508,-0.5724138835380218,-0.8133489536393749,0.056004810967475685,-1.226552622428336,0.3490558586001313,-1.2634901599570705,-0.1840549446484047,0.14306746191888406,-1.8476280458240175,-0.7015323162831207,1.3310866401705488,-1.4524131630613386,-2.396412025269361,-0.43751980181888034,0.9563384692797632,0.3856481573590959
4067,-0.8625911379932518,-0.4401120918151954,-0.3595817494647499,-0.8556611841612729,-0.7704016375817861,-1.3567865573923488,0.873787227156257,-1.646606662676036,-0.5441520712870656,-0.7850871413884186,0.027742998716519484,-1.19829081017738,0.37731767085108747,-1.2917519722080266,-0.1557931323974485,0.17132927416984026,-1.8193662335730614,-0.6732705040321645,1.3028248279195926,-1.4241513508103825,-2.3681502130184047,-0.46578161406983654,0.9846002815307194,0.4139099696100521
4097,-0.6010970588583633,-0.701606170950084,-0.09808767032986132,-0.5941671050263844,-1.0318957167166747,-1.6182806365272373,0.6122931480213685,-1.3851125835411475,-0.28265799215217696,-1.0465812205233072,0.28923707785140806,-1.4597848893122685,0.11582359171619888,-1.5532460513429152,-0.41728721153233705,-0.09016480496504833,-2.08086031270795,-0.934764583167053,1.5643189070544812,-1.685645429945271,-2.6296442921532934,-0.7272756932047251,0.7231062023958308,0.15241589047516352
4140,-0.533856114295505,-0.6343652263872257,-0.030846725767002925,-0.6614080495892427,-1.099136661279533,-1.551039691964379,0.6795340925842268,-1.4523535281040059,-0.21541704758931857,-0.9793402759604488,0.35647802241426646,-1.3925439447494101,0.18306453627905728,-1.4860051067800568,-0.35004626696947866,-0.15740574952790673,-2.1481012572708087,-0.8675236386041947,1.6315598516173395,-1.6184044853824127,-2.562403347590435,-0.6600347486418667,0.7903471469586891,0.08517494591230512
4180,-0.5661818194807635,-0.6666909315724843,-0.06317243095226152,-0.6937337547745013,-1.0668109560942745,-1.5833653971496375,0.6472083873989682,-1.4846792332892644,-0.24774275277457716,-1.0116659811457074,0.32415231722900784,-1.4248696499346687,0.15073883109379868,-1.5183308119653154,-0.3823719721547373,-0.18973145471316533,-2.1804269624560675,-0.8998493437894532,1.599234146432081,-1.6507301905676712,-2.5947290527756937,-0.6923604538271253,0.7580214417734306,0.05284924072704652
