open,high,low,close,close_diff,close_diff_percent
2406920,2407165,2406710,2407145,220.0,0.9140293112586129
2407115,2407115,2406440,2406685,-460.0,-1.9109775273196128
2406635,2406685,2404940,2405085,-1600.0,-6.648148802190779
2405120,2405185,2404480,2404930,-155.0,-0.6444678670403103
2404945,2405280,2403855,2404165,-765.0,-3.1809657661552304
2404125,2404395,2403425,2404240,75.0,0.3119586218081061
2404225,2404980,2404010,2404565,325.0,1.3517785246075498
2404530,2404695,2403970,2404435,-130.0,-0.5406383275141646
2404160,2404395,2403275,2403360,-1075.0,-4.470904807158949
2403345,2403635,2402735,2403260,-100.0,-0.4160841488587419
2403200,2403760,2402955,2403510,250.0,1.0402536554510178
2403575,2404720,2403395,2404675,1165.0,4.847077815361978
2404720,2404880,2404165,2404430,-245.0,-1.0188487009676894
2404440,2404480,2403605,2403680,-750.0,-3.119242398406108
2403665,2403665,2402120,2403160,-520.0,-2.163349530719394
2403150,2403650,2402510,2402835,-325.0,-1.3523860250674868
2402775,2402960,2402325,2402760,-75.0,-0.3121312949083688
2402795,2404670,2402795,2403750,990.0,4.120261699045447
2403830,2404320,2403410,2403910,160.0,0.6656266250648635
2404010,2404425,2403030,2403160,-750.0,-3.119917135000483
2403255,2403255,2402345,2402755,-405.0,-1.6852810466216894
2402680,2403425,2402415,2403155,400.0,1.6647556658910823
2403195,2403455,2402865,2403020,-135.0,-0.5617615176711777
2403055,2403055,2402155,2402155,-865.0,-3.599637123286037
2402170,2402855,2401855,2402855,700.0,2.9140500925217694
2402885,2404390,2402865,2404120,1265.0,5.264570687786296
2404080,2404405,2403965,2404345,225.0,0.9358933830250216
2404360,2404440,2402785,2403115,-1230.0,-5.115738381971102
2403110,2403685,2402905,2403140,25.0,0.1040316422651344
2403150,2403945,2402980,2403680,540.0,2.2470600963742093
2403615,2404300,2403425,2403595,-85.0,-0.3536244425217383
2403565,2403695,2403005,2403290,-305.0,-1.2689325780756988
2403205,2404370,2403105,2404315,1025.0,4.2649867473332215
2404335,2404335,2403310,2403875,-440.0,-1.8300430684003999
2403855,2404790,2403755,2404370,495.0,2.059175289896853
2404390,2405060,2404160,2404320,-50.0,-0.20795468251511018
2404270,2404505,2402940,2403270,-1050.0,-4.367139149530352
2403215,2403500,2402000,2402835,-435.0,-1.8100338289084306
2402715,2403490,2402580,2403340,505.0,2.101684052380204
2403370,2403885,2403145,2403715,375.0,1.560328542777878
2403715,2403865,2403375,2403665,-50.0,-0.20801134909875785
2403660,2404315,2403560,2404105,440.0,1.8305379493388507
2404110,2404465,2403605,2404080,-25.0,-0.1039888024856328
2404070,2405170,2403900,2404590,510.0,2.1213936308273063
2404640,2405070,2404440,2404825,235.0,0.9772975850363963
2404855,2405005,2403945,2404215,-610.0,-2.5365671098731557
2404245,2404245,2403280,2403280,-935.0,-3.8890032713378986
2403315,2404140,2403195,2404070,790.0,3.2871741952655853
2404120,2404740,2403860,2403930,-140.0,-0.582345771962256
2403925,2403975,2403445,2403695,-235.0,-0.9775659025013095
2403675,2404255,2403675,2404065,370.0,1.539296790982192
2404080,2404675,2403960,2404150,85.0,0.35356781118656144
2404140,2405350,2403980,2404915,765.0,3.181997795478342
2404865,2405050,2404440,2404540,-375.0,-1.5593066698826874
2404650,2404710,2404320,2404580,40.0,0.16635198416325991
2404580,2404605,2403780,2403845,-735.0,-3.0566668607412417
2403935,2404320,2403525,2403870,25.0,0.10400004992083822
2403845,2404035,2403610,2403860,-10.0,-0.04159958733263025
2403900,2404600,2403765,2404115,255.0,1.0607938898266056
2404185,2404570,2403820,2404510,395.0,1.6430162450631336
2404440,2404625,2404115,2404365,-145.0,-0.6030334662776582
2404395,2404480,2403525,2403905,-460.0,-1.9131870577049348
2403800,2404120,2403300,2403455,-450.0,-1.871954174561541
2403345,2403995,2403205,2403470,15.0,0.06241015538144268
2403490,2403520,2402900,2403255,-215.0,-0.8945399776161267
2403285,2403520,2401440,2402140,-1115.0,-4.639540955911903
2402065,2402065,2400535,2401080,-1060.0,-4.412731980650841
2401200,2402055,2401055,2401845,765.0,3.186066270177701
2401805,2402070,2401120,2401425,-420.0,-1.7486557209145381
2401360,2401550,2400620,2400685,-740.0,-3.0815036905174065
2400550,2400735,2399830,2399955,-730.0,-3.040798772017128
2399870,2400265,2399185,2399185,-770.0,-3.2083934907112255
2399115,2399240,2398310,2398655,-530.0,-2.2090835012722465
2398670,2398670,2397675,2397955,-700.0,-2.918302131820205
2397930,2401075,2397695,2400995,3040.0,12.67746892664734
2401035,2401775,2400660,2401615,620.0,2.582262770225441
2401560,2401970,2401235,2401325,-290.0,-1.2075207724804304
2401410,2401640,2400710,2401140,-185.0,-0.7704080039150352
2401075,2401275,2400410,2400860,-280.0,-1.166112763104632
2400885,2401025,2400355,2400805,-55.0,-0.229084578026173
2400815,2402180,2400590,2401860,1055.0,4.394359391954872
2401750,2401910,2400990,2401525,-335.0,-1.3947524002233536
2401450,2401740,2400485,2400775,-750.0,-3.1230155838479767
2400740,2400795,2399510,2399765,-1010.0,-4.206974831043597
2399850,2399975,2399115,2399940,175.0,0.7292380712287105
2400030,2400450,2399455,2400450,510.0,2.12505312632727
2400515,2400885,2400205,2400605,155.0,0.6457122622838263
2400635,2400680,2400095,2400240,-365.0,-1.5204500532162157
2400210,2400285,2399550,2399765,-475.0,-1.9789687697902014
2399895,2400265,2399270,2399540,-225.0,-0.9375918058640575
2399595,2400025,2399370,2399645,105.0,0.437583870240843
2399685,2399685,2398545,2398580,-1065.0,-4.438156477312161
2398645,2398920,2398025,2398550,-30.0,-0.12507400211747566
2398640,2398770,2397675,2398490,-60.0,-0.25015113297666147
2398550,2399180,2398075,2399015,525.0,2.1888771685518726
2404425,2404745,2402215,2403965,4950.0,20.633468319288806
2404045,2405275,2402315,2403310,-655.0,-2.724665292548334
2402970,2404805,2402970,2403545,235.0,0.9778180925468227
2403495,2403740,2401900,2401900,-1645.0,-6.844057423514016
2402055,2403890,2402055,2403405,1505.0,6.265872850659271
2403180,2403440,2401725,2402240,-1165.0,-4.847289574583247
2402030,2406050,2402030,2405905,3665.0,15.256593845744959
2405985,2407890,2405985,2407190,1285.0,5.341025518463827
2407160,2407525,2406280,2406560,-630.0,-2.6171594265511633
2406635,2408675,2406440,2408060,1500.0,6.232963233827604
2408075,2408575,2407575,2408510,450.0,1.8687242012238592
2408435,2408595,2407240,2408170,-340.0,-1.4116611515002653
2408190,2408875,2407635,2408875,705.0,2.9275341857104564
2408860,2408860,2406895,2406950,-1925.0,-7.991282237559405
2406675,2406765,2403070,2403615,-3335.0,-13.855709507883951
2403565,2406495,2403565,2406260,2645.0,11.004258169464709
2406315,2407150,2404155,2406325,65.0,0.2701287475170844
2406545,2406910,2405735,2405775,-550.0,-2.285643044892538
2405685,2406025,2404730,2404955,-820.0,-3.4084650476462475
2405005,2405005,2401420,2402625,-2330.0,-9.68833096669175
2402360,2402525,2400785,2400855,-1770.0,-7.366942406742405
2400695,2400780,2398430,2398875,-1980.0,-8.247061984167914
2398915,2399200,2397535,2398245,-630.0,-2.6262310458025073
2398305,2399815,2398305,2399690,1445.0,6.0252392895643325
2399750,2402190,2399750,2402090,2400.0,10.001291833527937
2401960,2402175,2398165,2398165,-3925.0,-16.33993730459693
2398070,2398070,2396535,2396765,-1400.0,-5.8377968154821325
2396835,2398230,2395790,2398125,1360.0,5.674315170656197
2398330,2398695,2396265,2396265,-1860.0,-7.7560594214232115
2396235,2396235,2394835,2394835,-1430.0,-5.9676204426473145
2394755,2394755,2392160,2392995,-1840.0,-7.683201556683006
2393090,2393335,2391245,2391390,-1605.0,-6.7070762788890015
2391510,2392045,2391185,2391515,125.0,0.522708550256823
2391700,2394225,2391700,2394125,2610.0,10.913584067002713
2394275,2396245,2394270,2396210,2085.0,8.708818461860002
2396275,2396470,2394755,2395560,-650.0,-2.712617007690765
2395575,2395575,2393130,2393405,-2155.0,-8.995808913155878
2393365,2395435,2393365,2394900,1495.0,6.2463310639016
2394795,2394950,2393280,2393745,-1155.0,-4.822748340223004
2393820,2394160,2392810,2392890,-855.0,-3.571809027277384
2393025,2393915,2391845,2392400,-490.0,-2.0477330759038903
2392600,2395745,2392600,2395580,3180.0,13.292091623473556
2395595,2396495,2395105,2395700,120.0,0.500922532329362
2395740,2396255,2395570,2395950,250.0,1.0435363359362348
2395915,2396765,2393865,2394200,-1750.0,-7.303992153425698
2394225,2401790,2394225,2400400,6200.0,25.895915128226754
2400375,2400975,2399770,2400925,525.0,2.1871354774205543
2401185,2401520,2399070,2399730,-1195.0,-4.977248352197039
2399655,2400500,2398985,2399780,50.0,0.2083567734700864
2399570,2400440,2399265,2399735,-45.0,-0.18751718907528137
2399595,2400245,2398315,2398635,-1100.0,-4.583839465607253
2398625,2400615,2398415,2400350,1715.0,7.149899838867491
2400275,2400370,2399130,2399555,-795.0,-3.312016997520928
2399630,2402700,2399530,2402380,2825.0,11.773016246763301
2402405,2402700,2401030,2402150,-230.0,-0.9573839276055818
2402365,2403040,2402345,2402485,335.0,1.394584018483691
2402395,2402445,2401055,2401355,-1130.0,-4.703463289053023
2401245,2402090,2400725,2402010,655.0,2.7276266940945426
2401960,2402740,2401515,2402620,610.0,2.5395398020822135
2402600,2402705,2401865,2402570,-50.0,-0.20810615078525885
2402400,2403255,2402370,2403125,555.0,2.3100263467878968
2403090,2405430,2403075,2404020,895.0,3.7243172951884063
2404000,2404125,2402785,2403175,-845.0,-3.5149457991201505
2403125,2403630,2402295,2402405,-770.0,-3.204094583207917
2402340,2402420,2401115,2401595,-810.0,-3.371621354434362
2401505,2401595,2399625,2400065,-1530.0,-6.370766095032954
2400100,2400710,2399650,2400330,265.0,1.1041367629616161
2400405,2400895,2399235,2399330,-1000.0,-4.16609382876576
2399250,2399375,2398250,2398780,-550.0,-2.2923066022595417
2398745,2398790,2397285,2397555,-1225.0,-5.106762604324411
2397445,2398365,2397230,2398155,600.0,2.5025494722741293
2398155,2398650,2397795,2398010,-145.0,-0.6046314771146477
2397980,2398250,2397265,2397860,-150.0,-0.6255186592218909
2397905,2397995,2397415,2397675,-185.0,-0.7715212731351784
2397660,2398040,2396675,2396695,-980.0,-4.08729289832821
2396690,2396690,2395705,2396145,-550.0,-2.2948268344535894
2396195,2396425,2394730,2395565,-580.0,-2.4205546826261415
2395510,2395750,2394805,2394815,-750.0,-3.130785430577321
2394740,2395125,2394000,2394080,-735.0,-3.0691306009023034
2394075,2394330,2393790,2393860,-220.0,-0.9189333689763046
2393925,2394165,2393720,2394165,305.0,1.274092887637579
2394135,2394860,2393870,2394490,325.0,1.3574670083316143
2394480,2394545,2392230,2392295,-2195.0,-9.166878959611102
2392305,2392615,2391810,2392500,205.0,0.8569177296280373
2392500,2392560,2391950,2392410,-90.0,-0.37617554858981883
2392395,2392965,2392340,2392705,295.0,1.2330662386461633
2392740,2392740,2390005,2390105,-2600.0,-10.866362547827801
2390065,2390140,2388620,2388620,-1485.0,-6.213116160168619
2388600,2389375,2388055,2389015,395.0,1.6536745066186853
2389065,2389625,2388295,2388295,-720.0,-3.0137943880637064
2388240,2388290,2386015,2386370,-1925.0,-8.06014332400351
2386275,2386750,2385900,2385900,-470.0,-1.9695185574741814
2385815,2387950,2385520,2387035,1135.0,4.757114715621125
2387045,2387045,2386225,2386735,-300.0,-1.2567892804249414
2386820,2387085,2386075,2386635,-100.0,-0.4189824174027912
2386675,2386690,2385455,2385455,-1180.0,-4.944199678627026
2385360,2385440,2384115,2384115,-1340.0,-5.61737697839626
2384185,2385445,2384070,2385105,990.0,4.152484255164346
2385085,2385530,2384070,2384245,-860.0,-3.605711278958923
2384155,2384155,2382850,2383485,-760.0,-3.1875918791901547
2383425,2383530,2382620,2382635,-850.0,-3.5662066260122582
2382735,2383670,2382165,2383645,1010.0,4.239004295665261
2383670,2384750,2382745,2382875,-770.0,-3.230346800803252
2382785,2382785,2382045,2382285,-590.0,-2.476000629492159
2382275,2383580,2382260,2383150,865.0,3.630967747352276
2383105,2383705,2382260,2382860,-290.0,-1.2168768226927806
2382830,2383010,2382065,2382660,-200.0,-0.8393275307827519
2382830,2383740,2382660,2383115,455.0,1.9096304130683528
2383105,2383130,2381600,2381745,-1370.0,-5.748778384593312
2381680,2381755,2380750,2380750,-995.0,-4.1776092738732284
2380825,2381625,2380790,2381365,615.0,2.5832195736641417
2381370,2382260,2381025,2382165,800.0,3.359417812893728
2382145,2382370,2381420,2381935,-230.0,-0.9655082666393255
2381830,2381885,2380625,2380655,-1280.0,-5.373782240069014
2380670,2381285,2379245,2379300,-1355.0,-5.691710894690782
2379310,2379380,2376060,2376370,-2930.0,-12.31454629512907
2376325,2376700,2375295,2375520,-850.0,-3.576884071083697
2375495,2375715,2372740,2373115,-2405.0,-10.124099144608323
2373135,2374590,2373135,2373560,445.0,1.875172505336753
2373800,2374695,2373730,2374510,950.0,4.002426734526221
2374430,2374760,2373285,2373470,-1040.0,-4.379851000838597
2373420,2374020,2371995,2372415,-1055.0,-4.444968758821055
2372400,2374530,2372350,2373455,1040.0,4.383718700142758
2373505,2374205,2371700,2372200,-1255.0,-5.2876502819732
2372320,2376495,2371940,2376495,4295.0,18.105556023944036
2376560,2376630,2374625,2374880,-1615.0,-6.79572227166525
2374870,2375220,2374185,2374565,-315.0,-1.326382806710047
2374690,2375030,2373735,2373735,-830.0,-3.4953770480061763
2373755,2374700,2373390,2374670,935.0,3.9389401091538545
2374680,2377900,2374680,2375230,560.0,2.3582224056384327
2375185,2377010,2374270,2376765,1535.0,6.46253204952707
2376745,2377695,2376670,2376990,225.0,0.9466648995593019
2376960,2378420,2376960,2378005,1015.0,4.27010631092184
2377860,2378015,2377055,2377980,-25.0,-0.10513014060076209
2378005,2378655,2377990,2378235,255.0,1.0723387076416735
2378275,2378455,2377010,2377525,-710.0,-2.9854072452895064
2377460,2380035,2377460,2379275,1750.0,7.360595577332596
2379365,2379965,2378230,2379555,280.0,1.1768290760838518
2379545,2379695,2378715,2378975,-580.0,-2.437430527977291
2378895,2378895,2376845,2376845,-2130.0,-8.95343582845598
2376940,2377400,2376290,2377250,405.0,1.7039394659734697
2377180,2378205,2377180,2377610,360.0,1.5143548217477765
2377645,2379145,2377570,2377750,140.0,0.5888265947739946
2377720,2377915,2375875,2376565,-1185.0,-4.98370308064322
2376540,2376935,2375970,2376915,350.0,1.472713769663514
2377040,2377055,2376240,2376240,-675.0,-2.8398154751008153
2376325,2376465,2375060,2375060,-1180.0,-4.965828367504699
2375095,2375835,2373160,2373220,-1840.0,-7.7471727030054005
2373210,2374715,2372780,2373410,190.0,0.8006000286520099
2373450,2373540,2370885,2370885,-2525.0,-10.638701277908558
2370845,2370910,2369375,2370335,-550.0,-2.319808847750515
2370220,2370915,2369540,2369570,-765.0,-3.227391908738886
2369345,2369400,2368130,2368130,-1440.0,-6.077051954573864
2368200,2368295,2366285,2366360,-1770.0,-7.474251835836165
2366230,2366230,2363445,2364090,-2270.0,-9.592792305481712
2364495,2365650,2364185,2364665,575.0,2.4322255074893384
2364600,2364965,2363660,2364130,-535.0,-2.2624769259071975
2363965,2364590,2363485,2363860,-270.0,-1.1420691755525958
2363920,2364415,2363220,2364380,520.0,2.199791865846734
2364450,2364450,2362135,2362720,-1660.0,-7.0208680499750376
2362595,2362950,2361930,2362520,-200.0,-0.846482020722128
2362365,2362365,2360995,2361410,-1110.0,-4.698372923827021
2361430,2361680,2360930,2361635,225.0,0.9528205605979778
2361645,2362010,2360210,2360945,-690.0,-2.9217046664709034
2360945,2361820,2360580,2360815,-130.0,-0.5506269735211511
2360990,2364390,2360990,2363360,2545.0,10.780175490243682
2363385,2364120,2362360,2363370,10.0,0.042312639632058335
2363430,2366705,2363430,2366600,3230.0,13.66692477267728
2366525,2367265,2365940,2366140,-460.0,-1.9437167244151787
2366060,2368545,2366060,2366660,520.0,2.197672158028574
2366600,2368960,2365855,2368795,2135.0,9.021152172259406
2368715,2369550,2368685,2368960,165.0,0.6965566881045326
2368955,2370715,2368480,2370685,1725.0,7.281676347425936
2370520,2370600,2369820,2369965,-720.0,-3.0370968728443692
2369950,2370475,2368285,2368345,-1620.0,-6.835543984826664
2368330,2371360,2368315,2370705,2360.0,9.96476442410188
2370790,2371550,2370320,2371320,615.0,2.594165026859052
2371350,2372500,2371310,2372460,1140.0,4.80744901573793
2372410,2372615,2371165,2371475,-985.0,-4.151808671167823
2371375,2372760,2371280,2371980,505.0,2.129476380734463
2371935,2373000,2371905,2372495,515.0,2.171181881802653
2372385,2373100,2370990,2372335,-160.0,-0.6743955203281082
2372360,2372375,2370975,2371195,-1140.0,-4.8053921558299795
2371070,2371400,2369980,2370110,-1085.0,-4.575751888815649
2370190,2370410,2368525,2369105,-1005.0,-4.240309521499341
2368910,2371240,2368890,2370685,1580.0,6.669185198628913
2370770,2372600,2370770,2371805,1120.0,4.724372913313957
2371795,2372130,2371125,2371450,-355.0,-1.4967503652285608
2371645,2372605,2371645,2372240,790.0,3.3312951991404383
2372175,2372400,2370270,2370460,-1780.0,-7.503456648568774
2370470,2371535,2370230,2370780,320.0,1.349948955056135
2370740,2370835,2369895,2370430,-350.0,-1.476307375631869
2370355,2371045,2370355,2370855,425.0,1.7929236467639775
2370760,2371055,2369045,2369045,-1810.0,-7.634376627840833
2368990,2369480,2367905,2367905,-1140.0,-4.812065621379036
2367920,2369410,2367920,2368990,1085.0,4.5821095018583335
2368855,2369435,2368350,2369175,185.0,0.7809235159284
2369045,2371045,2368990,2370855,1680.0,7.091076007470498
2370915,2372215,2369755,2372215,1360.0,5.736327189980184
2372135,2372135,2371010,2371260,-955.0,-4.02577338057486
2371235,2371645,2370730,2371570,310.0,1.3073218457693159
2371475,2374565,2371475,2374550,2980.0,12.565515671052463
2374560,2375050,2374245,2374950,400.0,1.684529700365367
2374885,2375345,2374500,2375030,80.0,0.3368491968247511
2375060,2375335,2374760,2374780,-250.0,-1.052618282716411
2374745,2376875,2374725,2376245,1465.0,6.168992496147219
2376170,2376495,2375990,2375990,-255.0,-1.073121668851984
2375990,2376075,2373310,2373930,-2060.0,-8.67007016022825
2373995,2374365,2373480,2373545,-385.0,-1.6217832876286309
2373580,2374465,2373580,2374050,505.0,2.1276192362051916
2374065,2375050,2373355,2374610,560.0,2.3588382721517753
2374580,2375290,2372790,2373205,-1405.0,-5.916761068133214
2373095,2374930,2372905,2374850,1645.0,6.931554585465349
2374835,2375995,2374770,2375610,760.0,3.2002021180277396
2375575,2376085,2375050,2375190,-420.0,-1.7679669642745033
2375140,2375365,2374380,2375365,175.0,0.736783162609278
2375440,2375565,2374500,2374875,-490.0,-2.0628408686662603
2374615,2374760,2373555,2373555,-1320.0,-5.558187273014825
2373390,2373830,2372765,2373575,20.0,0.08426179296527891
2373535,2374545,2373435,2373750,175.0,0.7372844759490071
2373575,2374420,2373400,2373975,225.0,0.9478672985774317
2373880,2374280,2373840,2373895,-80.0,-0.3369875419922952
2373715,2374275,2373065,2374260,365.0,1.537557474109441
2374085,2375345,2374085,2374850,590.0,2.4849847952634896
2374775,2377045,2374775,2376955,2105.0,8.863717708487151
2376815,2377915,2376265,2376640,-315.0,-1.3252249201178845
2376520,2376520,2374250,2374605,-2035.0,-8.562508415241865
2374425,2375075,2373905,2375075,470.0,1.979276553363274
2374860,2375625,2374220,2375560,485.0,2.0420407776589045
2375365,2375365,2374340,2374975,-585.0,-2.462577244943809
2374800,2375405,2374575,2375005,30.0,0.12631711912680643
2374990,2375235,2373990,2374455,-550.0,-2.315784598347914
2374385,2374665,2373940,2374450,-5.0,-0.021057463712725877
2374405,2374745,2374170,2374425,-25.0,-0.10528754027294696
2374385,2374385,2372800,2373370,-1055.0,-4.4431809806588785
2373255,2373930,2372180,2372340,-1030.0,-4.339820592659249
2372400,2372830,2371470,2372830,490.0,2.065471222505444
2372675,2374070,2372165,2372225,-605.0,-2.5496980398931335
2372245,2372390,2371215,2371520,-705.0,-2.97189347553406
2371535,2371625,2370435,2371470,-50.0,-0.21083524490594918
2371460,2371460,2370270,2370485,-985.0,-4.153541895954849
2370510,2370560,2368645,2369045,-1440.0,-6.074706231002924
2369105,2369570,2367950,2368350,-695.0,-2.933671584963715
2368275,2369245,2367955,2368675,325.0,1.3722633901247505
2368665,2369035,2368065,2368255,-420.0,-1.7731432129775015
2368375,2368715,2367170,2367885,-370.0,-1.5623317590374164
2367615,2368365,2367530,2368065,180.0,0.7601720522742994
2368185,2369120,2367980,2368570,505.0,2.1325428144924885
2368610,2368690,2367255,2367390,-1180.0,-4.981908915505651
2367420,2367420,2366190,2366425,-965.0,-4.0762189584309105
2366550,2367250,2366215,2366940,515.0,2.176278563656986
2367040,2367980,2366515,2366830,-110.0,-0.46473505876831744
2366840,2367750,2366605,2367625,795.0,3.358923116574264
2367540,2368025,2366270,2366480,-1145.0,-4.8360699012728325
2366520,2367455,2366265,2366970,490.0,2.0705858490255302
2367210,2367210,2365510,2365525,-1445.0,-6.104851350038354
2365795,2365845,2364555,2364670,-855.0,-3.6144196320053723
2364710,2365100,2362970,2362970,-1700.0,-7.189163815669586
2363325,2363675,2361915,2362125,-845.0,-3.5760081592228765
2362260,2364605,2362260,2364355,2230.0,9.440651955336943
2364515,2366975,2364515,2365935,1580.0,6.6825836221728885
2366070,2366425,2365340,2366370,435.0,1.8385965802103499
2366440,2366775,2365695,2365860,-510.0,-2.155199736304514
2365920,2367535,2365770,2366465,605.0,2.5572096404680167
2366790,2366905,2365975,2366785,320.0,1.3522279011102256
2366795,2367665,2366545,2366590,-195.0,-0.8239024668488248
2366735,2366795,2365610,2365740,-850.0,-3.5916656455070584
2365720,2365760,2364645,2364715,-1025.0,-4.3326823742251275
2364880,2365185,2364090,2364755,40.0,0.16915357664570863
2364780,2365890,2364585,2364875,120.0,0.5074521462056225
2364890,2365465,2364300,2364700,-175.0,-0.7399968285848324
2364860,2364985,2364025,2364980,280.0,1.1840825474696004
2365045,2366075,2365045,2365825,845.0,3.5729689045993496
2365945,2366115,2364225,2364465,-1360.0,-5.748523242420367
2364550,2364650,2363375,2363375,-1090.0,-4.609922329152916
2363515,2363685,2362415,2362600,-775.0,-3.2792087586608343
2362550,2362810,2362155,2362295,-305.0,-1.2909506475911048
2362445,2363290,2362155,2362965,670.0,2.8362249422708707
2362985,2363165,2361115,2361290,-1675.0,-7.088551882910021
2361430,2361710,2360420,2360535,-755.0,-3.19740480838826
2360615,2361815,2360615,2361075,540.0,2.2876170020769138
2361030,2361260,2360520,2360755,-320.0,-1.3553148459921616
2360940,2362220,2360260,2362220,1465.0,6.205641839156506
2362340,2363620,2362115,2363390,1170.0,4.9529679708060215
2363415,2363900,2362210,2363220,-170.0,-0.7193057430221472
2363375,2364090,2362620,2364090,870.0,3.681417726661973
2364255,2365100,2363110,2363280,-810.0,-3.4262654975059093
2363470,2364675,2362890,2364335,1055.0,4.464134592601088
2364375,2364800,2363850,2364605,270.0,1.1419701522830117
2364750,2365000,2363985,2364105,-500.0,-2.1145180696147126
2364290,2364665,2363610,2363610,-495.0,-2.093815630016538
2363800,2364700,2363420,2364120,510.0,2.157716374528995
2364155,2365970,2363575,2365165,1045.0,4.420249395122866
2365380,2366260,2364560,2365825,660.0,2.7905029881636345
2365940,2366520,2365690,2366200,375.0,1.5850707469899916
2366335,2366595,2365720,2365755,-445.0,-1.880652523033044
2365810,2365865,2364800,2365050,-705.0,-2.9800211771713325
2365150,2365555,2364180,2364180,-870.0,-3.6785691634422246
2364300,2364545,2362400,2362555,-1625.0,-6.873419113604395
2362565,2362875,2362040,2362385,-170.0,-0.7195599679166165
2362440,2363040,2361835,2362260,-125.0,-0.5291262855122714
2362210,2362655,2361820,2362270,10.0,0.042332342755635466
2362425,2364270,2362410,2363930,1660.0,7.027139150055373
2364120,2364310,2363550,2364015,85.0,0.3595707148695837
2363960,2366010,2363960,2365105,1090.0,4.610799846871405
2365070,2366020,2365020,2365235,130.0,0.5496584718223119
2365275,2365465,2364530,2364620,-615.0,-2.600164465687005
2364830,2365555,2364540,2365355,735.0,3.1083218445249194
2365410,2365515,2364440,2364610,-745.0,-3.149632930363744
2364690,2364810,2363650,2363885,-725.0,-3.0660447177333072
2363940,2364075,2362810,2362900,-985.0,-4.166869369702786
2362990,2363465,2362590,2363085,185.0,0.7829362224387459
2363280,2363645,2362905,2363165,80.0,0.3385405095457372
2363070,2363195,2361695,2361985,-1180.0,-4.9933034722504654
2362030,2362630,2361305,2361465,-520.0,-2.2015381130702227
2361515,2362035,2361095,2361410,-55.0,-0.23290626793071034
2361380,2361895,2360445,2360845,-565.0,-2.3926382966110715
2360855,2360855,2359560,2359865,-980.0,-4.151056083733229
2359865,2360370,2359240,2359615,-250.0,-1.0593826341764867
2359610,2359610,2358845,2359385,-230.0,-0.9747352852051971
2359500,2360190,2358910,2360115,730.0,3.0940266213441703
2360100,2360125,2358925,2359570,-545.0,-2.3092095088583786
2359785,2359785,2358730,2358925,-645.0,-2.7335489093349707
2359055,2359055,2357625,2358000,-925.0,-3.9212777006469857
2358015,2358210,2356380,2356520,-1480.0,-6.276505513146402
2356540,2357530,2355885,2356075,-445.0,-1.888377777400363
2356135,2356195,2355300,2355310,-765.0,-3.2469255010980635
2355575,2357870,2355535,2357450,2140.0,9.085852817676265
2357515,2358585,2357425,2358385,935.0,3.9661498653198457
2358460,2358460,2357210,2357330,-1055.0,-4.473400229394464
2357470,2359260,2357470,2359070,1740.0,7.381232156720152
2358860,2359325,2358230,2359230,160.0,0.6782333716248701
2359325,2359330,2358450,2358580,-650.0,-2.7551362096955856
2358575,2358575,2357345,2357715,-865.0,-3.667460929881461
2357760,2361070,2357235,2360510,2795.0,11.854698298987554
2360610,2361630,2360365,2360685,175.0,0.7413652134502513
2360700,2361615,2359955,2361440,755.0,3.1982242442341047
2361350,2362620,2361055,2362125,685.0,2.9007724100549304
2362175,2362590,2361760,2362530,405.0,1.7145578663280148
2362665,2363160,2362570,2362800,270.0,1.1428426305704065
2362860,2363455,2362305,2362460,-340.0,-1.4389707127138163
2362470,2362470,2361355,2361830,-630.0,-2.666711817342904
2361870,2362210,2361215,2362060,230.0,0.973821147161047
2362145,2363065,2362145,2362900,840.0,3.5562178776160636
2362975,2364405,2362880,2364305,1405.0,5.946083202843511
2364420,2365380,2363060,2363375,-930.0,-3.9335026572295817
2363610,2364095,2363020,2363250,-125.0,-0.5289046384937546
2363495,2363510,2362705,2362820,-430.0,-1.8195281921085105
2362905,2364565,2362800,2364245,1425.0,6.030929143989727
2363885,2364365,2362590,2362665,-1580.0,-6.682894539271622
2362815,2363295,2362570,2362590,-75.0,-0.31743814717710706
2362585,2362650,2361795,2362355,-235.0,-0.9946711024766408
2362405,2363545,2362195,2363545,1190.0,5.037346207492632
2363610,2364195,2363370,2363825,280.0,1.184661176325541
2363895,2364175,2363460,2364145,320.0,1.3537381151307315
2364255,2364800,2364230,2364330,185.0,0.7825239145642371
2364350,2364790,2361120,2361175,-3155.0,-13.344160925082837
2361130,2361130,2359485,2359485,-1690.0,-7.157453386555934
2359720,2359730,2358385,2358545,-940.0,-3.9839202198788115
2358645,2359100,2358085,2358560,15.0,0.0635985321451038
2358715,2359210,2358155,2358850,290.0,1.229563801641298
2358925,2358955,2358015,2358395,-455.0,-1.9289060347205123
2358545,2359585,2358235,2358500,105.0,0.44521804023478495
2358555,2359610,2358195,2359570,1070.0,4.536781852872984
2359620,2360000,2359070,2359945,375.0,1.5892726217070496
2360060,2361570,2359950,2361570,1625.0,6.885753693413044
2361590,2362230,2361455,2362170,600.0,2.540682681435591
2362175,2362175,2361330,2362000,-170.0,-0.7196772459217016
2362000,2362390,2361815,2362015,15.0,0.0635055038111787
2362110,2362185,2361435,2361945,-70.0,-0.2963571357506023
2361975,2363475,2361880,2363475,1530.0,6.477712224459697
